FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUB-SECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
Local,3,IG,0200,WATER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3027,Audit and Program Review,0,,1 00,9,9659,Deputy Inspector General,Annual,1,1,115008.00,115008.00
Local,3,IG,0200,WATER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3027,Audit and Program Review,0,,GY 07,20,1125,Performance Analyst,Annual,2,1,62340.00,124680.00
Local,3,IG,0200,WATER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3027,Audit and Program Review,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1283.00,1283.00
Local,3,IG,0200,WATER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3035,Hiring Compliance,0,,GY 08,20,1368,Compliance Officer,Annual,1,1,63480.00,63480.00
Local,3,IG,0200,WATER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3035,Hiring Compliance,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2133.00,2133.00
Local,3,IG,0314,SEWER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3015,Legal,0,,1 00,9,9659,Deputy Inspector General,Annual,1,1,126624.00,126624.00
Local,3,IG,0314,SEWER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3015,Legal,0,,3 00,0,1262,Assistant Inspector General,Annual,1,1,101700.00,101700.00
Local,3,IG,0314,SEWER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3020,Investigations,0,,3 00,0,1260,Chief Investigator - IG,Annual,1,1,91260.00,91260.00
Local,3,IG,0314,SEWER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3020,Investigations,0,,3 00,0,1260,Chief Investigator - IG,Annual,1,1,105828.00,105828.00
Local,3,IG,0314,SEWER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3020,Investigations,0,,GY 08,0,1222,Investigator III - IG,Annual,1,1,83100.00,83100.00
Local,3,IG,0314,SEWER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3027,Audit and Program Review,0,,3 00,0,1127,Chief Performance Analyst,Annual,1,1,91260.00,91260.00
Local,3,IG,0314,SEWER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3027,Audit and Program Review,0,,GY 07,20,1125,Performance Analyst,Annual,1,1,62340.00,62340.00
Local,3,IG,0314,SEWER FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3027,Audit and Program Review,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,713.00,713.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3010,Operations,0,,1 00,0,9613,Chief Administrative Officer,Annual,1,1,107964.00,107964.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3010,Operations,0,,BX 17,10,0790,Public Relations Coordinator,Annual,1,1,73020.00,73020.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3010,Operations,0,,BX 12,10,0645,Technical Support Administrator - IGO,Annual,1,1,43224.00,43224.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3010,Operations,0,,BX 12,20,0323,Administrative Assistant III - Excluded,Annual,1,1,41220.00,41220.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3010,Operations,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2010.00,2010.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3020,Investigations,0,,BX 14,10,1727,Information Analyst (IGO),Annual,1,1,49668.00,49668.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3020,Investigations,0,,GY 08,0,1222,Investigator III - IG,Annual,1,1,83100.00,83100.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3020,Investigations,0,,GY 08,0,1222,Investigator III - IG,Annual,1,1,87660.00,87660.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3020,Investigations,0,,GY 07,0,1221,Investigator II - IG,Annual,1,1,69684.00,69684.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3020,Investigations,0,,GY 07,0,1221,Investigator II - IG,Annual,1,1,59436.00,59436.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3020,Investigations,0,,GY 06,0,1219,Investigator I - IG,Annual,1,1,53844.00,53844.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3020,Investigations,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2622.00,2622.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3027,Audit and Program Review,0,,3 00,0,1127,Chief Performance Analyst,Annual,1,1,91260.00,91260.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3027,Audit and Program Review,0,,GY 07,20,1125,Performance Analyst,Annual,1,1,69684.00,69684.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3027,Audit and Program Review,0,,GY 07,20,1125,Performance Analyst,Annual,4,1,62340.00,249360.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3027,Audit and Program Review,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4219.00,4219.00
Local,3,IG,0740,O HARE REVENUE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3035,Hiring Compliance,0,,GY 08,20,1368,Compliance Officer,Annual,1,1,63480.00,63480.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3005,Administration,0,,1 00,9,9905,Budget Director,Annual,1,1,169992.00,169992.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3005,Administration,0,,1 00,9,9868,First Deputy Budget Director,Annual,1,1,140004.00,140004.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3005,Administration,0,,BX 15,20,0305,Assistant to the Executive Director,Annual,1,1,88812.00,88812.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3050,Revenue and Expenditure Analysis,0,,1 00,9,9656,Deputy Budget Director,Annual,1,1,115740.00,115740.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3050,Revenue and Expenditure Analysis,0,,1 00,9,9656,Deputy Budget Director,Annual,1,1,110880.00,110880.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3050,Revenue and Expenditure Analysis,0,,GY 08,20,1141,Principal Operations Analyst,Annual,1,1,87660.00,87660.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3050,Revenue and Expenditure Analysis,0,,3 00,9,1124,Assistant Budget Director,Annual,1,1,86736.00,86736.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3050,Revenue and Expenditure Analysis,0,,3 00,9,1124,Assistant Budget Director,Annual,1,1,82500.00,82500.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3050,Revenue and Expenditure Analysis,0,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,62340.00,62340.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3050,Revenue and Expenditure Analysis,0,,GY 05,20,1103,Budget Analyst,Annual,1,1,59436.00,59436.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3050,Revenue and Expenditure Analysis,0,,3 00,0,0229,Chief Revenue Analyst,Annual,1,1,96768.00,96768.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3050,Revenue and Expenditure Analysis,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1629.00,1629.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3055,Management Initiatives,0,,3 00,9,1124,Assistant Budget Director,Annual,1,1,82500.00,82500.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3055,Management Initiatives,0,,GY 05,20,1103,Budget Analyst,Annual,1,1,48888.00,48888.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3055,Management Initiatives,0,,BX 13,20,0366,Staff Assistant - Excluded,Annual,1,1,64152.00,64152.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3055,Management Initiatives,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3132.00,3132.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3060,Compensation and Technical Processing,0,,1 00,9,9684,Deputy Director,Annual,1,1,115740.00,115740.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3060,Compensation and Technical Processing,0,,GY 08,20,0635,Senior Programmer/Analyst,Annual,1,1,69684.00,69684.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3060,Compensation and Technical Processing,0,,3 00,0,0601,Director of Information Systems,Annual,1,1,109032.00,109032.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3060,Compensation and Technical Processing,0,,BX 15,20,0305,Assistant to the Executive Director,Annual,1,1,63516.00,63516.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0100,CORPORATE FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3060,Compensation and Technical Processing,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2685.00,2685.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0200,WATER FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3050,Revenue and Expenditure Analysis,0,,1 00,9,9656,Deputy Budget Director,Annual,1,1,115740.00,115740.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0310,MOTOR FUEL TAX FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3065,Capital / Motor Fuel Tax Administration,0,,1 00,9,9656,Deputy Budget Director,Annual,1,1,115740.00,115740.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0310,MOTOR FUEL TAX FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3065,Capital / Motor Fuel Tax Administration,0,,3 00,0,1119,Supervising Budget Analyst,Annual,1,1,86736.00,86736.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0310,MOTOR FUEL TAX FUND,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3065,Capital / Motor Fuel Tax Administration,0,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,80256.00,80256.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0B21,TIF ADMINISTRATION,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3040,TIF Administration,0,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,76116.00,76116.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0B21,TIF ADMINISTRATION,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3040,TIF Administration,0,,3 00,0,0306,Assistant Director,Annual,1,1,92064.00,92064.00
Local,5,OFFICE OF BUDGET & MANAGEMENT,0B21,TIF ADMINISTRATION,1005,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,3040,TIF Administration,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2070.00,2070.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4105,Office of the CIO,1 00,9,9906,Chief Information Officer,Annual,1,1,154992.00,154992.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4105,Office of the CIO,1 00,9,9776,Managing Deputy Chief Information Officer,Annual,1,1,113640.00,113640.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4105,Office of the CIO,1 00,9,9775,First Deputy Chief Information Officer,Annual,1,1,128304.00,128304.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4105,Office of the CIO,BX 15,10,0320,Assistant to the Commissioner,Annual,1,1,80916.00,80916.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4105,Office of the CIO,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2254.00,2254.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4110,Finance and Administration,BX 16,20,1304,Supervisor of Personnel Services,Annual,1,1,80916.00,80916.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4110,Finance and Administration,BX 17,10,0345,Contracts Coordinator,Annual,1,1,93024.00,93024.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4110,Finance and Administration,B 13,1,0308,Staff Assistant,Annual,1,1,60168.00,60168.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4110,Finance and Administration,BX 15,10,0134,Financial Analyst,Annual,1,1,88812.00,88812.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4110,Finance and Administration,3 00,0,0118,Director of Finance,Annual,1,1,90252.00,90252.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4110,Finance and Administration,G 05,4,0102,Accountant II,Annual,1,1,80424.00,80424.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4110,Finance and Administration,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2473.00,2473.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3105,Citywide IT Administration,4110,Finance and Administration,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,703.00,703.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,1 00,9,9777,IT Director (DoIT),Annual,1,1,115008.00,115008.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,1 00,9,9777,IT Director (DoIT),Annual,1,1,93912.00,93912.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,BX 15,10,1912,Project Coordinator,Annual,1,1,80916.00,80916.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,BX 15,10,1728,Senior Information Analyst,Annual,1,1,57084.00,57084.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,91200.00,91200.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,91152.00,91152.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,89364.00,89364.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,82524.00,82524.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,104352.00,104352.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,3 00,0,0649,Project Manager - DoIT,Annual,2,1,93504.00,187008.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,91632.00,91632.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,71088.00,71088.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,88476.00,88476.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3106,Technology Planning and Policy,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3302.00,3302.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3110,Enterprise Architect Management,4119,Network Architecture,1 00,9,9777,IT Director (DoIT),Annual,1,1,104208.00,104208.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3115,Citywide Financial Systems,4130,Financial Systems,1 00,9,9777,IT Director (DoIT),Annual,1,1,111216.00,111216.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3115,Citywide Financial Systems,4130,Financial Systems,BX 17,10,0634,Data Services Administrator,Annual,1,1,63516.00,63516.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3115,Citywide Financial Systems,4130,Financial Systems,3 00,10,0625,Chief Programmer/Analyst,Annual,1,1,110352.00,110352.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3120,Citywide Regulatory Systems,4145,Inspections and Permits,1 00,9,9777,IT Director (DoIT),Annual,1,1,118080.00,118080.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3120,Citywide Regulatory Systems,4145,Inspections and Permits,3 00,0,0649,Project Manager - DoIT,Annual,1,1,76980.00,76980.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3120,Citywide Regulatory Systems,4145,Inspections and Permits,3 00,0,0649,Project Manager - DoIT,Annual,1,1,92040.00,92040.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3120,Citywide Regulatory Systems,4145,Inspections and Permits,3 00,0,0649,Project Manager - DoIT,Annual,1,1,85848.00,85848.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3126,Citywide Services Systems,0,,1 00,9,9777,IT Director (DoIT),Annual,1,1,110856.00,110856.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3126,Citywide Services Systems,0,,B 14,1,0689,Senior Help Desk Technician,Annual,1,1,69168.00,69168.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3126,Citywide Services Systems,0,,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,346.00,346.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3128,Citywide Pulbic Health Systems,0,,1 00,9,9777,IT Director (DoIT),Annual,1,1,102708.00,102708.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3128,Citywide Pulbic Health Systems,0,,G 08,4,0643,Senior Data Base Analyst - Per Agreement,Annual,1,1,104736.00,104736.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3128,Citywide Pulbic Health Systems,0,,G 08,4,0637,Senior Programmer/Analyst - Per Agreement,Annual,1,1,104736.00,104736.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3128,Citywide Pulbic Health Systems,0,,GY 08,20,0635,Senior Programmer/Analyst,Annual,1,1,83100.00,83100.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3128,Citywide Pulbic Health Systems,0,,B 17,1,0633,Principal Telecommunications Specialist,Annual,1,1,96672.00,96672.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3128,Citywide Pulbic Health Systems,0,,3 00,10,0629,Principal Programmer/Analyst,Annual,1,1,96768.00,96768.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3128,Citywide Pulbic Health Systems,0,,G 06,4,0628,Programmer/Analyst - Per Agreement,Annual,1,1,87912.00,87912.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3128,Citywide Pulbic Health Systems,0,,BX 16,20,0309,Coordinator of Special Projects,Annual,1,1,80916.00,80916.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3128,Citywide Pulbic Health Systems,0,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,8659.00,8659.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3128,Citywide Pulbic Health Systems,0,,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,1971.00,1971.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4154,End User Computing Operations,1 00,9,9777,IT Director (DoIT),Annual,1,1,118080.00,118080.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4154,End User Computing Operations,3 00,0,0649,Project Manager - DoIT,Annual,1,1,105828.00,105828.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4154,End User Computing Operations,3 00,0,0649,Project Manager - DoIT,Annual,1,1,82254.00,82254.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4154,End User Computing Operations,3 00,10,0629,Principal Programmer/Analyst,Annual,1,1,102024.00,102024.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4157,Telecommunication Operations,BX 15,20,1302,Administrative Services Officer II,Annual,1,1,80916.00,80916.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4157,Telecommunication Operations,B 09,1,0832,Personal Computer Operator II,Annual,1,1,55428.00,55428.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4157,Telecommunication Operations,B 17,1,0633,Principal Telecommunications Specialist,Annual,1,1,106104.00,106104.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4157,Telecommunication Operations,B 15,1,0627,Senior Telecommunications Specialist,Annual,1,1,80328.00,80328.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4157,Telecommunication Operations,B 15,1,0627,Senior Telecommunications Specialist,Annual,1,1,92340.00,92340.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4157,Telecommunication Operations,3 00,0,0610,Manager of Telecommunications,Annual,1,1,112332.00,112332.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4157,Telecommunication Operations,B 17,1,0608,Telephone Systems Administrator,Annual,1,1,121968.00,121968.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4157,Telecommunication Operations,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,7229.00,7229.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3140,Technical Operations,4157,Telecommunication Operations,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,2282.00,2282.00
