FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUB-SECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
Local,3,OIG,0100,CORPORATE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3032,Public Safety Audit,0000,,BX 12,20,0323,Administrative Assistant III - Excluded,Annual,1,1,45408.00,45408.00
Local,3,OIG,0100,CORPORATE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3032,Public Safety Audit,0000,,BX 12,20,0323,Administrative Assistant III - Excluded,Annual,1,1,43308.00,43308.00
Local,3,OIG,0100,CORPORATE FUND,1005,OFFICE OF INSPECTOR GENERAL,2005,OFFICE OF INSPECTOR GENERAL,3032,Public Safety Audit,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,9210.00,9210.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3005,Administration,0000,,1 00,9,9905,Budget Director,Annual,1,1,169992.00,169992.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3005,Administration,0000,,1 00,9,9868,First Deputy Budget Director,Annual,1,1,140004.00,140004.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3005,Administration,0000,,BX 15,20,0305,Assistant to the Executive Director,Annual,1,1,93300.00,93300.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,1 00,9,9656,Deputy Budget Director,Annual,1,1,124080.00,124080.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,1 00,9,9656,Deputy Budget Director,Annual,1,1,118056.00,118056.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,1 00,9,9656,Deputy Budget Director,Annual,1,1,110076.00,110076.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,GY 08,20,1141,Principal Operations Analyst,Annual,1,1,92088.00,92088.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,3 00,9,1124,Assistant Budget Director,Annual,2,1,100656.00,201312.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,84324.00,84324.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,68100.00,68100.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,3,1,65496.00,196488.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,BX 12,20,0323,Administrative Assistant III - Excluded,Annual,1,1,70620.00,70620.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,3 00,0,0229,Chief Revenue Analyst,Annual,1,1,101664.00,101664.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3050,Revenue and Expenditure Analysis,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,8008.00,8008.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3055,Management Initiatives,0000,,3 00,10,1140,Chief Operations Analyst,Annual,1,1,98688.00,98688.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3055,Management Initiatives,0000,,3 00,10,1140,Chief Operations Analyst,Annual,1,1,80076.00,80076.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3055,Management Initiatives,0000,,1 00,9,1120,Managing Deputy Budget Director,Annual,1,1,126564.00,126564.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3055,Management Initiatives,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,2,1,65496.00,130992.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3055,Management Initiatives,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1411.00,1411.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3060,Compensation Control,0000,,1 00,9,9684,Deputy Director,Annual,1,1,124080.00,124080.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3060,Compensation Control,0000,,3 00,20,1322,Asst Director Comp Ctr,Annual,1,1,93876.00,93876.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3060,Compensation Control,0000,,BX 15,10,1310,Administrative Services Officer II - Excluded,Annual,1,1,70620.00,70620.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3060,Compensation Control,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2216.00,2216.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3065,Capital / Motor Fuel Tax Administration,0000,,3 00,9,1124,Assistant Budget Director,Annual,1,1,100656.00,100656.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3065,Capital / Motor Fuel Tax Administration,0000,,3 00,9,1124,Assistant Budget Director,Annual,1,1,86676.00,86676.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3065,Capital / Motor Fuel Tax Administration,0000,,GY 08,20,1107,Principal Budget Analyst,Annual,1,1,87312.00,87312.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3065,Capital / Motor Fuel Tax Administration,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,65496.00,65496.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3065,Capital / Motor Fuel Tax Administration,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2279.00,2279.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3070,Data Analytics,0000,,1 00,9,9656,Deputy Budget Director,Annual,1,1,102672.00,102672.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3070,Data Analytics,0000,,GY 07,20,1105,Senior Budget Analyst,Annual,1,1,62448.00,62448.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3070,Data Analytics,0000,,GY 05,20,1103,Budget Analyst,Annual,1,1,70716.00,70716.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3070,Data Analytics,0000,,GY 08,20,0635,Senior Programmer/Analyst,Annual,1,1,83484.00,83484.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3070,Data Analytics,0000,,3 00,0,0601,Director of Information Systems,Annual,1,1,114552.00,114552.00
Local,5,OBM,0100,CORPORATE FUND,1005,OBM,2005,OBM,3070,Data Analytics,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2871.00,2871.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3300,Office of the Chief Information Officer,0000,,1 00,9,9906,Chief Information Officer,Annual,1,1,154992.00,154992.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3300,Office of the Chief Information Officer,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,109632.00,109632.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3300,Office of the Chief Information Officer,0000,,1 00,9,9776,Managing Deputy Chief Information Officer,Annual,1,1,120444.00,120444.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3300,Office of the Chief Information Officer,0000,,1 00,9,9775,First Deputy Chief Information Officer,Annual,1,1,130872.00,130872.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3300,Office of the Chief Information Officer,0000,,BX 15,10,0320,Assistant to the Commissioner,Annual,1,1,93300.00,93300.00
Local,60,COPA,0100,CORPORATE FUND,1005,COPA,2005,COPA,3010,Investigations,0000,,3 00,0,0310,Project Manager,Annual,1,1,84996.00,84996.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3305,Finance and Administration,0000,,BX 15,10,1912,Project Coordinator,Annual,1,1,62820.00,62820.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3305,Finance and Administration,0000,,BX 16,20,1304,Supervisor of Personnel Services,Annual,1,1,89076.00,89076.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3305,Finance and Administration,0000,,B 15,1,1302,Administrative Services Officer II,Annual,1,1,97056.00,97056.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3305,Finance and Administration,0000,,BX 17,10,0345,Contracts Coordinator,Annual,1,1,102348.00,102348.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3305,Finance and Administration,0000,,B 13,1,0308,Staff Assistant,Annual,1,1,73440.00,73440.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3305,Finance and Administration,0000,,BX 15,10,0134,Financial Analyst,Annual,1,1,93300.00,93300.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3305,Finance and Administration,0000,,3 00,0,0118,Director of Finance,Annual,1,1,94824.00,94824.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3305,Finance and Administration,0000,,G 05,4,0102,Accountant II,Annual,1,1,84516.00,84516.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3305,Finance and Administration,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4129.00,4129.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,112284.00,112284.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,BX 15,10,1728,Senior Information Analyst,Annual,1,1,62820.00,62820.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,98664.00,98664.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,3 00,0,0649,Project Manager - DoIT,Annual,2,1,98244.00,196488.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,96264.00,96264.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,95820.00,95820.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,95760.00,95760.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,92952.00,92952.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,92028.00,92028.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,84996.00,84996.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,3 00,0,0310,Project Manager,Annual,1,1,73212.00,73212.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,BX 16,20,0309,Coordinator of Special Projects,Annual,1,1,89076.00,89076.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3310,Planning Policy and Management,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4163.00,4163.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3315,Enterprise Architecture,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,118464.00,118464.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3315,Enterprise Architecture,0000,,3 00,0,0631,IT Architect - DoIT,Annual,1,1,109008.00,109008.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3320,Enterprise Financial and HR Systems,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,118080.00,118080.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3320,Enterprise Financial and HR Systems,0000,,BX 17,10,0634,Data Services Administrator,Annual,1,1,76716.00,76716.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3320,Enterprise Financial and HR Systems,0000,,G 10,4,0625,Chief Programmer/Analyst,Annual,1,1,124428.00,124428.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3320,Enterprise Financial and HR Systems,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,464.00,464.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3325,Enterprise Inspections and Permitting,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,114180.00,114180.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3325,Enterprise Inspections and Permitting,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,96696.00,96696.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3325,Enterprise Inspections and Permitting,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,90192.00,90192.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3325,Enterprise Inspections and Permitting,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,80868.00,80868.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3330,Enterprise Revenue and Tax,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,116844.00,116844.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3335,Enterprise CSW Management,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,112284.00,112284.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3335,Enterprise CSW Management,0000,,B 14,1,0689,Senior Help Desk Technician,Annual,1,1,84420.00,84420.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3335,Enterprise CSW Management,0000,,BX 17,10,0634,Data Services Administrator,Annual,1,1,93300.00,93300.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3335,Enterprise CSW Management,0000,,3 00,10,0629,Principal Programmer/Analyst,Annual,1,1,95292.00,95292.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3335,Enterprise CSW Management,0000,,3 00,10,0629,Principal Programmer/Analyst,Annual,1,1,91188.00,91188.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3340,Enterprise Health and Human Services Systems,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,107904.00,107904.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3340,Enterprise Health and Human Services Systems,0000,,BX 17,10,0634,Data Services Administrator,Annual,1,1,93300.00,93300.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3340,Enterprise Health and Human Services Systems,0000,,G 06,4,0628,Programmer/Analyst - Per Agreement,Annual,1,1,92388.00,92388.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3340,Enterprise Health and Human Services Systems,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1644.00,1644.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3350,Technical Operations,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,108984.00,108984.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3350,Technical Operations,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,108984.00,108984.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3350,Technical Operations,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,94824.00,94824.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3350,Technical Operations,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,74688.00,74688.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3350,Technical Operations,0000,,3 00,0,0646,Enterprise Support Manager,Annual,1,1,102672.00,102672.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3360,Network and Telecommunications,0000,,B 09,1,0832,Personal Computer Operator II,Annual,1,1,60972.00,60972.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3360,Network and Telecommunications,0000,,B 17,1,0633,Principal Telecommunications Specialist,Annual,1,1,116796.00,116796.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3360,Network and Telecommunications,0000,,B 17,1,0633,Principal Telecommunications Specialist,Annual,1,1,111492.00,111492.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3360,Network and Telecommunications,0000,,B 15,1,0627,Senior Telecommunications Specialist,Annual,1,1,101592.00,101592.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3360,Network and Telecommunications,0000,,B 15,1,0627,Senior Telecommunications Specialist,Annual,1,1,97056.00,97056.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3360,Network and Telecommunications,0000,,3 00,0,0610,Manager of Telecommunications,Annual,1,1,118020.00,118020.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3360,Network and Telecommunications,0000,,B 17,1,0608,Telephone Systems Administrator,Annual,1,1,134172.00,134172.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3360,Network and Telecommunications,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,5308.00,5308.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3370,Data Center Operations,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,107904.00,107904.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3370,Data Center Operations,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,98664.00,98664.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3370,Data Center Operations,0000,,3 00,0,0601,Director of Information Systems,Annual,1,1,98664.00,98664.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3375,Information Security Office,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,122820.00,122820.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3375,Information Security Office,0000,,3 00,0,0677,IT - Security Specialist,Annual,1,1,94848.00,94848.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3375,Information Security Office,0000,,3 00,0,0649,Project Manager - DoIT,Annual,2,1,93420.00,186840.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3375,Information Security Office,0000,,3 00,0,0631,IT Architect - DoIT,Annual,1,1,110076.00,110076.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3375,Information Security Office,0000,,3 00,0,0614,Information Security Manager,Annual,1,1,120444.00,120444.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3375,Information Security Office,0000,,3 00,0,0601,Director of Information Systems,Annual,1,1,118932.00,118932.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,121644.00,121644.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,GY 08,20,1141,Principal Operations Analyst,Annual,1,1,92088.00,92088.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,G 08,4,0673,Senior Data Base Analyst,Annual,1,1,110064.00,110064.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,G 08,4,0673,Senior Data Base Analyst,Annual,1,1,99768.00,99768.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,G 08,4,0673,Senior Data Base Analyst,Annual,1,1,77304.00,77304.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,3 00,10,0659,Principal Data Base Analyst,Annual,1,1,111192.00,111192.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,3 00,10,0659,Principal Data Base Analyst,Annual,3,1,107184.00,321552.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,3 00,10,0659,Principal Data Base Analyst,Annual,1,1,106848.00,106848.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,3 00,10,0659,Principal Data Base Analyst,Annual,1,1,104124.00,104124.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,3 00,20,0658,Chief Data Base Analyst,Annual,2,1,115932.00,231864.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,103704.00,103704.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,3 00,0,0649,Project Manager - DoIT,Annual,1,1,99672.00,99672.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,G 08,4,0643,Senior Data Base Analyst - Per Agreement,Annual,2,1,110064.00,220128.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,G 10,4,0625,Chief Programmer/Analyst,Annual,1,1,124428.00,124428.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3380,Data Science Office,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,464.00,464.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,124056.00,124056.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,3 00,10,0659,Principal Data Base Analyst,Annual,1,1,110064.00,110064.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,BX 15,10,0653,Web Author,Annual,1,1,93300.00,93300.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,GY 10,10,0648,Web Developer,Annual,1,1,79968.00,79968.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,G 08,4,0637,Senior Programmer/Analyst - Per Agreement,Annual,1,1,110064.00,110064.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,3 00,10,0629,Principal Programmer/Analyst,Annual,1,1,101664.00,101664.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,3 00,10,0629,Principal Programmer/Analyst,Annual,1,1,91128.00,91128.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,3 00,10,0629,Principal Programmer/Analyst,Annual,1,1,84180.00,84180.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,G 10,4,0625,Chief Programmer/Analyst,Annual,1,1,119124.00,119124.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,3 00,10,0624,GIS Data Base Analyst,Annual,1,1,95760.00,95760.00
Local,6,DOIT,0100,CORPORATE FUND,1005,DOIT,2005,DOIT,3385,Software Development,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,663.00,663.00
Local,15,CITY COUNCIL,0100,CORPORATE FUND,1005,CITY COUNCIL,2005,CITY COUNCIL,3005,City Council,0000,,1 00,0,9699,Legislative Aide,Annual,2,1,43308.00,86616.00
Local,15,CITY COUNCIL,0100,CORPORATE FUND,1005,CITY COUNCIL,2005,CITY COUNCIL,3005,City Council,0000,,1 00,9,9645,Assistant to the Alderman,Annual,50,1,0.00,0.00
Local,15,CITY COUNCIL,0100,CORPORATE FUND,1005,CITY COUNCIL,2005,CITY COUNCIL,3005,City Council,0000,,1 00,9,9625,Staff Assistant to the Alderman,Annual,100,1,0.00,0.00
Local,15,CITY COUNCIL,0100,CORPORATE FUND,1005,CITY COUNCIL,2005,CITY COUNCIL,3005,City Council,0000,,1 00,9,9619,Sergeant at Arms,Annual,1,1,101940.00,101940.00
Local,15,CITY COUNCIL,0100,CORPORATE FUND,1005,CITY COUNCIL,2005,CITY COUNCIL,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,74340.00,74340.00
Local,15,CITY COUNCIL,0100,CORPORATE FUND,1005,CITY COUNCIL,2005,CITY COUNCIL,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,65988.00,65988.00
Local,15,CITY COUNCIL,0100,CORPORATE FUND,1005,CITY COUNCIL,2005,CITY COUNCIL,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,63468.00,63468.00
Local,15,CITY COUNCIL,0100,CORPORATE FUND,1005,CITY COUNCIL,2005,CITY COUNCIL,3005,City Council,0000,,1 00,9,9611,Assistant Sergeant-At-Arms,Annual,1,1,62700.00,62700.00
Local,15,CITY COUNCIL,0100,CORPORATE FUND,1005,CITY COUNCIL,2005,CITY COUNCIL,3005,City Council,0000,,1 00,9,9607,Secretary to President Pro-Tem,Annual,1,1,65712.00,65712.00
Local,60,COPA,0100,CORPORATE FUND,1005,COPA,2005,COPA,3005,Administration,0000,,3 00,0,0601,Director of Information Systems,Annual,1,1,102672.00,102672.00
